QC,TI,Re_d,PGrad,TurbTime,PStress,UMisalign,ConvTKE,TauRatio,Curvature,SQUARED_DUCT_RSTRESS,PERIODIC_HILL_RSTRESS
0.000424874,0.0361132,0.676481,-0.499343,0.757977,0.366303,0.0136705,-0.0742843,0.545604,0.0628488,0.053512,-0.473309
0.000300311,0.0378815,0.596189,-0.499163,0.771465,0.370591,0.0109963,-0.0647366,0.545044,0.0643047,0.066816,-0.498979
0.000212535,0.0398038,0.520492,-0.499186,0.786153,0.378884,0.00860374,-0.0569222,0.544374,0.0650107,0.08054,-0.524702
0.000149775,0.0417859,0.44839,-0.499134,0.80202,0.392456,0.00653393,-0.0512759,0.543597,0.0647941,0.094032,-0.550564
0.000104359,0.0436159,0.378935,-0.499204,0.818947,0.412227,0.0048133,-0.0480949,0.542705,0.0635556,0.105907,-0.577381
7.15E-05,0.0448875,0.311423,-0.499458,0.836547,0.439396,0.00344055,-0.0476678,0.54166,0.06122,0.113816,-0.606153
4.80E-05,0.044958,0.245835,-0.49964,0.853754,0.475762,0.00239909,-0.0505092,0.540388,0.0578935,0.115722,-0.640212
3.14E-05,0.0431258,0.183644,-0.49975,0.868137,0.521554,0.0016735,-0.0575113,0.538884,0.0544547,0.109366,-0.683392
1.99E-05,0.039259,0.128397,-0.499865,0.876431,0.574969,0.00123113,-0.0690057,0.537484,0.0529044,0.093299,-0.732656
1.21E-05,0.0342318,0.0839772,-0.499955,0.876772,0.634545,0.000986165,-0.0832826,0.536618,0.05461,0.069894,-0.775289
6.79E-06,0.0291372,0.0514948,-0.49999,0.869058,0.701462,0.000826757,-0.0963727,0.536227,0.0584771,0.039797,-0.804193
3.37E-06,0.0245237,0.0293314,-0.499975,0.852022,0.774067,0.000687346,-0.104854,0.53606,0.0630772,-0.001789,-0.822775
1.31E-06,0.0204821,0.0150627,-0.499957,0.820387,0.846925,0.000547888,-0.108626,0.535979,0.0679793,-0.06533,-0.836306
2.18E-07,0.0168783,0.00651195,-0.499925,0.765486,0.912681,0.000405147,-0.107978,0.535936,0.0734304,-0.1696,-0.847841
-0.0016197,0.355699,0.0697691,-0.469637,0.837626,0.16781,0.0049452,-0.0777674,0.537395,0.387219,-0.127062,-0.74764
-0.00298546,0.366312,0.120262,-0.431064,0.815078,0.209993,0.0101841,-0.043668,0.539777,0.429671,-0.104878,-0.672214
-0.00598328,0.368464,0.177152,-0.378822,0.77401,0.311282,0.0207513,-0.0173029,0.541446,0.465535,-0.087901,-0.630332
-0.012259,0.368131,0.238428,-0.333249,0.729785,0.447189,0.0384207,0.0200022,0.542189,0.487659,-0.073327,-0.610061
-0.0238694,0.367498,0.304596,-0.30492,0.690575,0.569789,0.062614,0.0689621,0.542273,0.49916,-0.05831,-0.601755
-0.0422938,0.367025,0.37681,-0.291563,0.660774,0.656753,0.0905464,0.122724,0.542155,0.504297,-0.041566,-0.596101
-0.0679313,0.366734,0.4562,-0.286877,0.640674,0.715012,0.119575,0.173617,0.542084,0.506059,-0.022972,-0.58788
-0.100432,0.366574,0.543813,-0.285666,0.628584,0.756194,0.148168,0.217535,0.542124,0.506043,-0.002755,-0.575448
-0.139062,0.366489,0.640678,-0.285391,0.62269,0.787335,0.175561,0.253265,0.542286,0.505031,0.018693,-0.558396
-0.182741,0.366438,0.747865,-0.285789,0.621561,0.811563,0.201342,0.281047,0.54257,0.503406,0.040982,-0.536671
-0.230133,0.366379,0.866518,-0.286406,0.624113,0.831003,0.225266,0.301613,0.542981,0.501362,0.063715,-0.510486
-0.279732,0.366282,0.997889,-0.28704,0.629471,0.847066,0.247206,0.316055,0.543517,0.499003,0.086645,-0.480058
-0.330004,0.366115,1.14335,-0.288083,0.636934,0.860364,0.267101,0.32546,0.544182,0.496385,0.109541,-0.445503
-0.37952,0.365849,1.3044,-0.289606,0.64593,0.871463,0.28494,0.330827,0.544978,0.493538,0.132113,-0.407003
-0.427098,0.365456,1.48272,-0.291544,0.655965,0.880959,0.300781,0.333114,0.545906,0.490477,0.154076,-0.364766
-0.471909,0.364907,1.68015,-0.293856,0.666653,0.889144,0.314722,0.333048,0.546969,0.487209,0.175107,-0.318988
-0.51333,0.364174,1.89873,-0.296854,0.677684,0.896184,0.326865,0.331266,0.54817,0.483732,0.195011,-0.269996
-0.551064,0.363227,2,-0.300422,0.688793,0.902433,0.337365,0.328366,0.549505,0.480042,0.213353,-0.218092
-0.584995,0.362034,2,-0.304496,0.699785,0.908129,0.346362,0.324774,0.550969,0.476132,0.229561,-0.163887
-0.615176,0.360563,2,-0.309182,0.710517,0.913379,0.353991,0.320802,0.55256,0.471985,0.24303,-0.108394
-0.641827,0.358778,2,-0.314627,0.72087,0.91839,0.360419,0.316749,0.554267,0.467596,0.251561,-0.056614
-0.64588,0.304269,2,-0.350001,0.725246,0.931781,0.37835,0.366111,0.554929,0.468413,0.253491,-0.032038
-0.671954,0.303167,2,-0.356776,0.736102,0.940396,0.385876,0.35758,0.557014,0.465353,0.254767,0.00905
-0.694572,0.301728,2,-0.36415,0.746341,0.949681,0.392345,0.349139,0.559214,0.461934,0.24422,0.053957
-0.713915,0.299915,2,-0.372051,0.755962,0.959612,0.397817,0.340752,0.561533,0.45811,0.222346,0.090769
-0.730453,0.297682,2,-0.380366,0.764874,0.970899,0.402485,0.332772,0.563915,0.453837,0.192649,0.122651
-0.744559,0.29499,2,-0.388979,0.773037,0.98403,0.406473,0.325371,0.566318,0.449054,0.158062,0.151677
-0.756355,0.291792,2,-0.397786,0.780487,0.999202,0.409807,0.31847,0.568727,0.443704,0.120074,0.178438
-0.766168,0.288043,2,-0.406618,0.7872,0.98351,0.412593,0.312202,0.57109,0.437718,0.079544,0.202791
-0.774234,0.283695,2,-0.415394,0.79317,0.964465,0.414907,0.306621,0.573359,0.43103,0.037426,0.225205
-0.780653,0.278708,2,-0.423944,0.798406,0.943665,0.416781,0.30177,0.575491,0.42357,-0.005672,0.245893
-0.785509,0.273035,2,-0.432211,0.80291,0.921239,0.418231,0.297644,0.577442,0.415249,-0.049355,0.263381
-0.788879,0.266641,2,-0.440043,0.80668,0.897284,0.41929,0.29428,0.57916,0.406002,-0.091976,0.276675
-0.790635,0.259491,2,-0.447411,0.809719,0.872233,0.419898,0.291643,0.580614,0.395722,-0.078242,0.285444
-0.790797,0.251559,2,-0.454267,0.811999,0.846267,0.420076,0.289798,0.581745,0.38434,-0.043013,0.288417
-0.789178,0.242833,2,-0.460551,0.813497,0.819817,0.419768,0.288759,0.58251,0.371775,-0.01152,0.286998
-0.78544,0.233309,2,-0.466267,0.814189,0.79343,0.418862,0.288492,0.582881,0.357937,0.014357,0.282908
-0.779325,0.222999,2,-0.471412,0.814015,0.767452,0.417296,0.28905,0.582811,0.342766,0.037505,0.274412
-0.770446,0.211935,2,-0.476011,0.812907,0.742258,0.414975,0.290467,0.582267,0.326232,0.055918,0.263587
-0.758175,0.200171,2,-0.480059,0.810804,0.718385,0.411703,0.292707,0.581247,0.308295,0.072281,0.250672
-0.742031,0.187779,2,-0.483597,0.807614,0.696006,0.407378,0.295847,0.579737,0.289017,0.086484,0.233522
-0.721495,0.174861,2,-0.486652,0.803236,0.675381,0.401866,0.299933,0.577753,0.268493,0.100837,0.215195
-0.696001,0.161543,2,-0.489253,0.797604,0.656717,0.395006,0.304987,0.575356,0.246904,0.108922,0.192019
-0.665516,0.147974,2,-0.491428,0.790657,0.639925,0.386816,0.311173,0.572612,0.224585,0.11098,0.165348
-0.630422,0.134322,2,-0.493204,0.782394,0.624954,0.377362,0.318554,0.569644,0.201953,0.115481,0.138028
-0.591898,0.120764,2,-0.494702,0.772923,0.611471,0.366892,0.327036,0.566603,0.179568,0.120298,0.110353
-0.549821,0.107473,2,-0.496314,0.761904,0.598364,0.355991,0.338275,0.56323,0.158065,0.127153,0.087911
-0.498807,0.0946142,2,-0.49698,0.752233,0.589778,0.340583,0.346025,0.561058,0.137518,0.135648,0.073992
-0.469275,0.0832052,2,-0.498329,0.741055,0.579268,0.333131,0.367216,0.558493,0.121177,0.136998,0.0604
-0.43861,0.0741261,2,-0.498356,0.730621,0.571333,0.326876,0.384039,0.556186,0.108548,0.139717,0.053244
-0.427993,0.0665574,2,-0.498844,0.720104,0.563904,0.325711,0.401513,0.554382,0.0987187,0.135306,0.047368
-0.427399,0.060215,2,-0.499221,0.708705,0.55678,0.328145,0.423038,0.552557,0.0909448,0.130788,0.044023
-0.437648,0.0548732,2,-0.499503,0.696334,0.550015,0.334031,0.446748,0.550801,0.0847831,0.121311,0.04093
-0.459193,0.0503519,2,-0.499717,0.682766,0.543583,0.343318,0.471658,0.549115,0.0798986,0.113091,0.037666
-0.492625,0.0465057,2,-0.499871,0.667806,0.537546,0.355921,0.4974,0.547502,0.0760108,0.10457,0.032727
-0.539603,0.0432168,2,-0.499965,0.651231,0.531894,0.372012,0.523734,0.545968,0.0729138,0.090487,0.024333
-0.601954,0.0403912,2,-0.5,0.632935,0.526733,0.391703,0.550253,0.544535,0.0704317,0.074154,0.013352
-0.680675,0.0379516,2,-0.499977,0.613089,0.521968,0.41488,0.576307,0.543227,0.0684577,0.05635,-0.003012
-0.775853,0.035836,2,-0.499901,0.591915,0.517617,0.441264,0.600731,0.542066,0.066884,0.038005,-0.023887
-0.879923,0.033995,2,-0.499776,0.570191,0.513634,0.468871,0.62213,0.541075,0.0656484,0.020675,-0.04927
-0.968942,0.0323879,2,-0.499615,0.549363,0.509883,0.491948,0.63773,0.540277,0.0647072,0.003327,-0.078471
-0.998596,0.0309826,2,-0.499436,0.53142,0.506386,0.499662,0.643799,0.539692,0.0640019,-0.014438,-0.109681
-0.924526,0.0297533,2,-0.49924,0.518949,0.502945,0.480879,0.63558,0.539325,0.0635311,-0.031712,-0.141673
-0.755094,0.0286802,2,-0.499053,0.514085,0.499573,0.436953,0.607863,0.539184,0.0632583,-0.047746,-0.171727
-0.55529,0.0277465,2,-0.498878,0.51761,0.496129,0.380999,0.556986,0.539258,0.0631828,-0.061821,-0.198026
-0.383484,0.0269406,2,-0.498726,0.528436,0.492627,0.324903,0.481587,0.539535,0.0632877,-0.073541,-0.219646
-0.258203,0.0262521,2,-0.498603,0.544346,0.488842,0.274422,0.386663,0.539985,0.0636019,-0.082106,-0.236367
-0.173597,0.0256748,2,-0.498509,0.562833,0.484841,0.231146,0.280652,0.540578,0.0641132,-0.087189,-0.248904
-0.118117,0.0252028,2,-0.498456,0.581829,0.480554,0.194928,0.175191,0.541269,0.0648266,-0.090086,-0.25885
-0.0816292,0.0248325,2,-0.498429,0.600271,0.475994,0.164757,0.0797953,0.54202,0.0657502,-0.091351,-0.267611
-0.0573744,0.0245611,2,-0.4984,0.617544,0.471184,0.139673,0.00102047,0.542788,0.0668967,-0.091539,-0.276511
-0.0409876,0.024387,1.80401,-0.49839,0.6334,0.466136,0.118773,-0.0531579,0.543529,0.0682633,-0.090935,-0.286588
-0.0296862,0.0243093,1.62518,-0.498399,0.647899,0.460961,0.101246,-0.0848506,0.544208,0.069845,-0.08956,-0.298692
-0.021733,0.024328,1.46403,-0.498363,0.661222,0.455802,0.0864345,-0.102739,0.544792,0.0716353,-0.087541,-0.313574
-0.0160127,0.0244439,1.31853,-0.498374,0.673671,0.45074,0.073767,-0.111543,0.545258,0.0736038,-0.084804,-0.331311
-0.0118105,0.0246597,1.1869,-0.498377,0.685644,0.446038,0.062773,-0.113955,0.545595,0.0757042,-0.080943,-0.351591
-0.00867794,0.0249797,1.06753,-0.498349,0.697478,0.44194,0.0531221,-0.111708,0.545791,0.077885,-0.075321,-0.374168
-0.00631505,0.0254104,0.959017,-0.498374,0.709575,0.438708,0.0445426,-0.106011,0.545846,0.0800509,-0.067224,-0.398523
-0.00453062,0.0259611,0.860064,-0.498389,0.72222,0.436768,0.0368775,-0.0979354,0.545754,0.0820879,-0.056368,-0.424084
-0.00319157,0.026642,0.769492,-0.498436,0.735689,0.436629,0.0300278,-0.0884708,0.545518,0.0838318,-0.042716,-0.450333
-0.0022045,0.0274633,0.686178,-0.498552,0.750074,0.438961,0.0239706,-0.0786801,0.54514,0.0850785,-0.026101,-0.476958
-0.00149612,0.0284269,0.609022,-0.498748,0.765334,0.444493,0.0187263,-0.0696209,0.544628,0.0856292,-0.007286,-0.503598
-0.00100267,0.0295163,0.536924,-0.498934,0.78132,0.454188,0.0143119,-0.0621861,0.544,0.0853046,0.013321,-0.530079
-0.000668271,0.0306751,0.468794,-0.499157,0.797849,0.468883,0.0107079,-0.0569668,0.543282,0.0839661,0.034705,-0.555936
-0.0004463,0.0317801,0.403609,-0.499354,0.814761,0.48941,0.00785507,-0.0542509,0.542492,0.0815902,0.055488,-0.5814
-0.00030065,0.0326071,0.34055,-0.499535,0.831827,0.516539,0.00565738,-0.0541678,0.541621,0.078189,0.073873,-0.607229
-0.000205505,0.0328116,0.279262,-0.49968,0.848566,0.550902,0.00400949,-0.0568745,0.540627,0.073862,0.087946,-0.635218
-0.000143663,0.031988,0.220299,-0.499772,0.86379,0.592653,0.00281924,-0.0627377,0.539469,0.0689449,0.095696,-0.668135
-0.000103684,0.0298917,0.165596,-0.499885,0.875518,0.640145,0.00201222,-0.0719434,0.538234,0.0644372,0.095339,-0.70708
-7.74E-05,0.0267459,0.118146,-0.499957,0.881939,0.690567,0.00150355,-0.0835444,0.537207,0.0617256,0.086154,-0.747004
-5.92E-05,0.0231687,0.0802048,-0.499972,0.882493,0.742076,0.00118438,-0.0952006,0.536579,0.0611985,0.070836,-0.77986
-4.53E-05,0.0197052,0.0519115,-0.499976,0.877349,0.794093,0.000957136,-0.104061,0.536262,0.0619122,0.050414,-0.802891
-3.40E-05,0.0166038,0.0318683,-0.499991,0.865708,0.844774,0.000771564,-0.108652,0.536104,0.063102,0.02275,-0.818624
-2.46E-05,0.0139053,0.0182667,-0.499984,0.844708,0.891564,0.000607782,-0.109522,0.536017,0.064418,-0.017145,-0.830366
-1.68E-05,0.0115552,0.00946836,-0.499977,0.810889,0.93181,0.000460408,-0.1067,0.535964,0.0659832,-0.077193,-0.8399
-1.06E-05,0.00941351,0.00414664,-0.499984,0.754009,0.963473,0.000327605,-0.100846,0.535931,0.0683173,-0.161973,-0.84863
